url_length,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_asterisk,n_hastag,n_percent,dots_per_length,hyphens_per_length,is_long_url,has_many_dots,has_ssl,is_cloudflare_protected,special_char_density,suspicious_tld_risk,has_redirects,risk_score,url_complexity,url_entropy,digit_to_alpha_ratio,slash_per_length,query_param_count,url_token_count,homograph_risk,padding_char_ratio,has_iframe,right_click_disabled,has_popup_window,has_favicon_mismatch,has_external_form_action,meta_refresh_redirect,obfuscated_js_score,external_link_ratio,html_form_count,brand_tng_mismatch,brand_maybank_mismatch,brand_cimb_mismatch,phishing
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,1,0.0,0,0,-4.0,1.13,0.619382,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.1302,1,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,0,0,-2.0,1.11,0.684038,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,2,0.232,0,0,0,0,0
55,3,0,0,0,0,0,0,0,0,0.05357142857142857,0.017857142857142856,0,0,0,0,0.017857142857142856,1,0,0.17857142857142855,2.3499999999999996,0.734306,0.0,0.05357142857142857,0,6,0.0,0.0,1,0,1,0,0,0,2,0.99,1,0,1,0,1
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,0,-2.0,1.25,0.402179,0.0,0.0,0,2,0.0,0.0,0,0,1,0,1,0,0,0.0371,2,0,0,0,0
67,4,0,0,0,0,0,0,0,0,0.029411764705882353,0.0,0,0,0,0,0.0,0,0,0.0,1.67,0.517209,0.0,0.058823529411764705,0,6,0.0,0.0,0,0,0,0,0,0,2,0.8599,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,0,0.2296,1,0,0,0,0
52,2,0,0,0,0,0,0,0,0,0.03773584905660377,0.07547169811320754,0,0,1,0,0.07547169811320754,2,1,1.7547169811320753,2.7199999999999998,0.850151,0.0,0.03773584905660377,0,4,0.0,0.0,0,1,1,0,0,0,0,0.922,0,1,0,0,1
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,1,1.0,1.24,0.413817,0.0,0.0,0,2,0.0,0.0,1,0,1,0,0,0,0,0.3685,1,0,0,0,0
73,6,0,0,0,0,0,0,0,0,0.04054054054054054,0.0,0,0,1,0,0.0,0,0,-2.0,2.23,0.651952,0.0,0.08108108108108109,0,9,0.0,0.0,0,0,0,1,0,0,0,0.7483,1,1,0,1,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3209,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.0,0,0,1,0,0.0,0,0,-2.0,0.76,0.235193,0.0,0.0,0,1,0.0,0.0,1,0,0,0,0,0,0,0.2408,1,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,1,-1.0,0.63,0.391244,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,1,0.5441,0,0,0,0,0
50,3,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,0,0,0.0,2,1,3.0,2.0,0.649361,0.0,0.058823529411764705,0,6,0.0,0.0,0,0,1,1,1,0,0,0.8287,0,0,0,0,1
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,0,-2.0,1.16,0.543564,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,0,0.4402,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,1,1.0,1.22,0.439497,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.5727,2,0,0,0,0
60,1,0,1,0,0,0,0,0,0,0.06557377049180328,0.0,0,0,1,1,0.03278688524590164,0,1,-0.6721311475409837,3.3,0.713894,0.0,0.01639344262295082,1,6,0.0,0.0,0,0,0,0,1,0,0,0.4779,1,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,0,0,0.0,1,0,0.0,1.28,0.589626,0.0,0.034482758620689655,0,3,0.0,0.0,1,1,0,0,1,0,1,0.7602,1,0,0,1,1
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0,0,1,1,0.07142857142857142,0,0,-3.2857142857142856,1.87,0.753335,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.4408,2,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.13,0.991264,0.0,0.07142857142857142,0,3,0.0,0.0,0,0,1,0,0,0,0,0.3385,2,0,0,0,0
96,1,0,3,0,2,0,0,0,0,0.041237113402061855,0.041237113402061855,1,0,0,0,0.07216494845360824,0,1,5.721649484536083,6.26,0.917523,0.0,0.010309278350515464,3,8,0.0,0.0,1,0,1,0,1,0,0,0.449,2,0,0,0,1
163,1,0,1,0,0,0,0,0,0,0.024390243902439025,0.0,1,0,1,0,0.012195121951219513,2,0,0.12195121951219523,4.33,0.327116,0.0,0.006097560975609756,1,6,0.0,0.0,1,1,0,1,0,1,2,0.5423,3,0,0,0,1
26,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.76,0.515947,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.1565,1,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,0,0,-4.0,1.22,0.439497,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.3469,2,0,0,0,0
67,5,0,0,0,0,0,0,0,0,0.04411764705882353,0.014705882352941176,0,0,0,0,0.014705882352941176,0,1,3.1470588235294117,2.4699999999999998,0.750754,0.0,0.07352941176470588,0,8,0.0,0.0,1,0,0,0,0,0,2,0.9582,1,1,0,0,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0.453716,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.2461,1,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,1,1,0.0,1,0,-4.0,1.47,0.592201,0.0,0.0625,0,5,0.0,0.0,0,0,0,1,0,1,1,0.3441,2,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,1,0,-2.0,0.61,0.865857,0.0,0.08333333333333333,0,2,0.0,0.0,1,0,0,1,1,1,0,0.9702,2,0,1,0,1
43,3,0,0,0,0,0,0,0,0,0.045454545454545456,0.0,0,0,1,0,0.0,2,0,-2.0,1.43,0.631471,0.0,0.06818181818181818,0,5,0.0,0.0,0,1,1,1,0,0,0,0.5886,2,0,0,0,1
71,3,0,0,0,0,0,0,0,0,0.041666666666666664,0.041666666666666664,0,0,1,1,0.041666666666666664,0,0,-3.5833333333333335,3.11,0.749397,0.0,0.041666666666666664,0,6,0.0,0.0,0,0,0,0,0,0,1,0.3192,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,0,0,0.0,2,1,3.0,0.61,0.439497,0.0,0.0,0,1,0.0,0.0,1,1,0,0,1,0,0,0.4416,3,0,1,0,1
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.415,2,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.17,0.834347,0.0,0.05555555555555555,0,3,0.0,0.0,0,0,0,0,0,0,1,0.0349,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.21,0.453716,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.4318,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,1,-1.0,0.5700000000000001,0.591673,0.0,0.0,0,1,0.0,0.0,0,0,0,1,0,0,0,0.1604,1,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,0,0.0,0,0,-2.0,0.65,0.353359,0.0,0.0,0,1,0.0,0.0,0,0,1,0,1,1,0,0.1281,2,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,1,1.0,1.15,0.905587,0.0,0.0625,0,3,0.0,0.0,0,0,0,1,0,0,0,0.4503,1,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,1,0,-2.0,1.23,0.426229,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.236,2,0,1,0,0
43,3,0,0,0,0,0,0,0,0,0.022727272727272728,0.0,0,0,0,0,0.0,2,1,3.0,0.9299999999999999,0.521949,0.0,0.06818181818181818,0,4,0.0,0.0,0,0,1,0,1,1,0,0.7974,2,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3662,2,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0.08695652173913043,0.043478260869565216,0,0,1,0,0.043478260869565216,0,0,-1.565217391304348,1.52,0.956766,0.0,0.043478260869565216,0,3,0.0,0.0,0,1,0,0,0,0,1,0.0592,1,0,0,0,0
42,3,0,0,0,0,0,0,0,0,0.046511627906976744,0.046511627906976744,0,0,1,0,0.046511627906976744,0,1,1.4651162790697674,2.02,0.909465,0.0,0.06976744186046512,0,5,0.0,0.0,0,0,1,0,1,0,2,0.8456,1,0,1,1,1
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,0,-2.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.4023,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3695,2,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.041666666666666664,0,0,1,1,0.041666666666666664,0,1,-0.5833333333333335,1.53,0.678407,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.261,1,0,1,0,0
102,7,0,1,0,0,0,0,0,0,0.019417475728155338,0.009708737864077669,1,0,0,0,0.02912621359223301,1,1,5.29126213592233,3.0199999999999996,0.73205,0.0,0.06796116504854369,1,10,0.0,0.0,1,1,0,0,0,1,1,0.796,3,0,1,0,1
41,2,0,1,0,0,0,0,0,0,0.07142857142857142,0.023809523809523808,0,0,0,0,0.047619047619047616,1,0,0.47619047619047616,2.91,0.973927,0.0,0.047619047619047616,1,6,0.0,0.0,1,0,1,1,1,0,1,0.7433,1,0,1,0,1
25,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,0,0,0.0,2,0,0.0,1.25,0.639556,0.0,0.038461538461538464,0,3,0.0,0.0,1,1,0,0,0,0,2,0.3874,3,0,0,1,1
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,0,-4.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.118,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.037037037037037035,0,0,1,0,0.037037037037037035,0,1,1.3703703703703702,1.56,0.621904,0.0,0.0,0,2,0.0,0.0,1,0,1,1,0,0,0,0.102,2,1,0,0,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,1,1,1.0,1.17,0.522559,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.3032,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,1,0.0,0,0,-4.0,0.69,0.297472,0.0,0.0,0,1,0.0,0.0,0,1,0,1,0,0,1,0.4751,1,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,1,1.0,0.66,0.33729,0.0,0.0,0,1,0.0,0.0,0,0,0,1,0,0,0,0.4217,1,0,0,0,0
65,3,0,0,0,0,0,0,0,0,0.045454545454545456,0.0,0,0,1,0,0.0,2,0,-2.0,2.15,0.536434,0.0,0.045454545454545456,0,6,0.0,0.0,0,1,0,0,0,0,0,0.7308,0,1,0,0,1
12,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,0,0,1,0,0.07692307692307693,0,0,-1.2307692307692308,0.9199999999999999,0.816689,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.4535,1,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,0,0.0,2,1,1.0,0.65,0.905587,0.0,0.125,0,3,0.0,0.0,1,0,0,1,0,0,0,0.9648,1,0,0,0,1
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,1,1.0,1.16,0.543564,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.4604,2,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,0,-2.0,1.22,0.439497,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3508,2,0,0,1,0
51,2,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,0,0,0.0,0,0,0.0,2.51,0.630594,0.0,0.038461538461538464,0,6,0.0,0.0,0,0,0,0,0,0,1,0.6307,2,0,0,0,1
50,3,0,0,0,0,0,0,0,0,0.0392156862745098,0.0,0,0,0,0,0.0,1,0,0.0,1.5,0.566091,0.0,0.058823529411764705,0,5,0.0,0.0,1,1,1,1,1,0,1,0.4101,3,0,0,0,1
23,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,1,0.0,0,0,-4.0,2.23,0.666578,0.0,0.0,0,4,0.0,0.0,0,0,1,0,0,0,1,0.1032,2,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0.14814814814814814,0.0,0,0,1,0,0.0,1,0,-2.0,2.26,0.845106,0.0,0.037037037037037035,0,5,0.0,0.0,0,0,1,1,1,0,0,0.6521,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,0.5700000000000001,0.591673,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0,1,0.0354,1,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.17,0.522559,0.0,0.0,0,2,0.0,0.0,0,0,0,0,1,0,1,0.2942,1,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,1,0,0.329,2,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,1,1.0,1.25,0.402179,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5451,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,2,1,1.0,0.62,0.413817,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0,2,0.2325,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,1,0.0,1,0,-4.0,1.16,0.868393,0.0,0.058823529411764705,0,3,0.0,0.0,0,0,0,0,0,0,1,0.434,2,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,1,0,-4.0,1.21,0.453716,0.0,0.0,0,2,0.0,0.0,1,0,0,1,0,0,0,0.091,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.05263157894736842,0,0,1,1,0.05263157894736842,0,0,-3.473684210526316,1.48,0.803072,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.5707,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.0764,2,0,0,0,0
54,1,0,0,0,0,0,0,0,0,0.05454545454545454,0.0,0,0,0,1,0.0,0,0,-2.0,2.04,0.441041,0.0,0.01818181818181818,0,4,0.0,0.0,0,0,0,1,0,0,1,0.4843,2,0,0,0,1
39,3,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0.025,0,0,0.25,1.6900000000000002,0.843866,0.0,0.075,0,5,0.0,0.0,0,0,1,1,1,0,0,0.936,1,0,0,0,1
65,4,0,0,0,0,0,0,0,0,0.015151515151515152,0.0,0,0,0,0,0.0,1,0,0.0,1.15,0.446776,0.0,0.06060606060606061,0,5,0.0,0.0,1,1,0,1,1,0,2,0.4485,3,0,0,0,1
105,3,0,0,0,0,0,0,0,0,0.03773584905660377,0.08490566037735849,1,0,0,0,0.08490566037735849,1,0,2.849056603773585,5.75,0.832108,0.0,0.02830188679245283,0,7,0.0,0.0,1,1,0,0,1,1,1,0.8743,3,0,1,0,1
8,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,1,0,-2.0,0.58,1.061278,0.0,0.1111111111111111,0,2,0.0,0.0,1,0,0,0,0,0,0,0.0091,1,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,0,0.249,2,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5038,0,0,0,0,0
45,3,0,0,0,0,0,0,0,0,0.043478260869565216,0.021739130434782608,0,0,0,0,0.021739130434782608,1,0,0.21739130434782608,1.75,0.761063,0.0,0.06521739130434782,0,5,0.0,0.0,0,0,0,1,0,0,0,0.5715,0,0,0,0,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,1,-1.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.2328,0,0,0,0,0
48,3,0,0,0,0,0,0,0,0,0.02040816326530612,0.0,0,0,1,0,0.0,0,0,-2.0,0.98,0.481423,0.0,0.061224489795918366,0,4,0.0,0.0,0,1,0,0,0,0,1,0.436,3,0,0,1,1
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,0,-4.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.2766,1,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.09375,0.0,0,0,1,1,0.0,0,1,-1.0,1.81,0.458686,0.0,0.0,0,3,0.0,0.0,0,1,1,0,1,0,0,0.2415,1,0,0,0,0
38,4,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0,0,0,0.02564102564102564,0,0,0.2564102564102564,1.38,0.943188,0.0,0.10256410256410256,0,6,0.0,0.0,0,0,0,0,0,0,2,0.3647,0,0,1,0,1
23,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,1,0,0.0,0,1,1.0,0.73,0.258019,0.0,0.0,0,1,0.0,0.0,0,0,0,1,0,0,0,0.444,1,0,0,0,0
45,5,0,0,0,0,0,0,0,0,0.06521739130434782,0.0,0,0,0,0,0.0,2,0,0.0,1.95,0.844869,0.0,0.10869565217391304,0,8,0.0,0.0,1,1,1,0,0,0,0,0.3541,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,1,0,1,0,0,0,0,0.2334,1,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,0.59,0.503258,0.0,0.0,0,1,0.0,0.0,1,0,0,0,1,1,0,0.0734,1,0,1,0,0
21,1,0,0,0,0,0,0,0,0,0.045454545454545456,0.045454545454545456,0,0,0,0,0.045454545454545456,0,1,3.4545454545454546,1.01,0.818096,0.0,0.045454545454545456,0,2,0.0,0.0,1,1,0,1,1,0,0,0.7682,3,0,1,1,1
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,1,1.0,1.16,0.543564,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,0,0.1958,0,0,0,0,0
50,4,0,0,0,0,0,0,0,0,0.0392156862745098,0.0196078431372549,0,0,0,0,0.0196078431372549,1,0,0.19607843137254902,1.8,0.777269,0.0,0.0784313725490196,0,6,0.0,0.0,1,1,0,1,0,0,1,0.5423,1,0,1,1,1
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,0,1,-1.0,1.23,0.426229,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.1619,2,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.0,0,0,1,1,0.0,0,0,-4.0,1.72,0.574636,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.4933,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0,0,1,1,0.07142857142857142,0,0,-3.2857142857142856,0.9299999999999999,1.14511,0.0,0.07142857142857142,0,2,0.0,0.0,0,0,0,0,0,0,0,0.2016,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.17,0.522559,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5872,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,1,0.0,0,0,-2.0,0.72,0.699858,0.0,0.08695652173913043,0,3,0.0,0.0,0,0,0,1,1,0,2,0.4982,2,0,0,0,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,0,-4.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.2876,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,1,1,1.0,1.16,0.543564,0.0,0.0,0,2,0.0,0.0,0,0,1,1,0,0,0,0.3743,2,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,1,0.0,0,0,-4.0,0.64,0.371232,0.0,0.0,0,1,0.0,0.0,1,0,1,1,0,0,0,0.4083,1,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0.16,0.0,0,0,1,1,0.0,0,0,-4.0,2.24,0.650022,0.0,0.0,0,4,0.0,0.0,0,0,0,0,0,1,0,0.3696,2,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0.722858,0.0,0.045454545454545456,0,3,0.0,0.0,0,0,1,1,0,0,0,0.5487,2,0,0,0,0
50,3,0,0,0,0,0,0,0,0,0.0784313725490196,0.0,0,0,1,0,0.0196078431372549,0,0,-1.803921568627451,2.5,0.859212,0.0,0.058823529411764705,0,7,0.0,0.0,0,0,1,1,0,0,0,0.2074,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.17,0.522559,0.0,0.0,0,2,0.0,0.0,0,0,1,0,1,0,1,0.5704,1,0,1,0,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.5483,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,1,1.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5795,2,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,0,0,-2.0,2.23,0.666578,0.0,0.0,0,4,0.0,0.0,0,0,0,1,0,0,0,0.5237,2,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0.037037037037037035,0.037037037037037035,0,0,0,0,0.037037037037037035,2,0,0.37037037037037035,1.06,0.850151,0.0,0.07407407407407407,0,3,0.0,0.0,0,0,1,1,1,1,2,0.4992,2,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0.2,0.0,0,0,1,1,0.0,2,0,-4.0,1.6400000000000001,0.749595,0.0,0.0,0,3,0.0,0.0,0,0,0,1,0,0,0,0.4139,1,0,0,1,0
6,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,0.56,0.650022,0.0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0.0294,2,0,0,0,0
40,3,0,0,0,0,0,0,0,0,0.04878048780487805,0.0,0,0,0,0,0.0,2,1,3.0,1.4,0.664933,0.0,0.07317073170731707,0,5,0.0,0.0,1,0,1,1,1,0,0,0.5432,3,0,1,0,1
67,8,0,0,0,0,0,0,0,0,0.014705882352941176,0.014705882352941176,0,0,0,0,0.014705882352941176,2,0,0.14705882352941177,1.47,0.745571,0.0,0.11764705882352941,0,9,0.0,0.0,1,1,0,1,0,1,2,0.8397,2,0,0,1,1
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.058823529411764705,0,0,1,0,0.058823529411764705,1,0,-1.4117647058823528,1.46,0.868393,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.1688,0,0,0,1,0
17,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,1,0.0,0,0,-4.0,1.67,0.672295,0.0,0.0,0,3,0.0,0.0,1,0,1,0,0,0,0,0.4088,0,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0.046511627906976744,0.06976744186046512,0,0,1,1,0.06976744186046512,0,0,-3.302325581395349,2.32,0.800122,0.0,0.023255813953488372,0,3,0.0,0.0,0,0,0,0,0,0,0,0.3562,2,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0,0,1,0,0.047619047619047616,1,1,1.4761904761904763,1.5,0.747585,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,2,0.126,2,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0.468996,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3165,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,1,1.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.5389,0,0,0,0,0
33,3,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,2,0,-2.0,1.33,0.760733,0.0,0.08823529411764706,0,5,0.0,0.0,0,1,0,0,0,0,0,0.4552,1,0,0,0,1
